   285    0.74084E+00    0.50381E+00    0.24627E-01    0.41857E+00    0.00000E+00    0.41857E+00    0.82823E-01    0.24627E-01    0.75259E+02    0.42592E-01
   288    0.68818E+00    0.50163E+00    0.13010E-01    0.40332E+00    0.00000E+00    0.40332E+00    0.36500E-01    0.13010E-01    0.14461E+04    0.81837E+00
   289    0.67993E+00    0.50691E+00    0.32186E-01    0.45774E+00    0.00000E+00    0.45774E+00    0.14134E+00    0.32186E-01    0.17670E+04    0.10000E+01
   290    0.67827E+00    0.50787E+00    0.32910E-01    0.47290E+00    0.00000E+00    0.47290E+00    0.15719E+00    0.32910E-01    0.17670E+04    0.10000E+01
   291    0.70093E+00    0.50532E+00    0.29419E-01    0.43537E+00    0.00000E+00    0.43537E+00    0.11247E+00    0.29419E-01    0.56841E+02    0.32168E-01
   292    0.79488E+00    0.50395E+00    0.25181E-01    0.41995E+00    0.00000E+00    0.41995E+00    0.85705E-01    0.25181E-01    0.21190E+03    0.11992E+00
   293    0.73061E+00    0.50732E+00    0.32570E-01    0.46406E+00    0.00000E+00    0.46406E+00    0.14823E+00    0.32570E-01    0.76115E+03    0.43076E+00
   294    0.71725E+00    0.50844E+00    0.33068E-01    0.48256E+00    0.00000E+00    0.48256E+00    0.16622E+00    0.33068E-01    0.13883E+04    0.78568E+00
   295    0.67674E+00    0.50579E+00    0.30458E-01    0.44151E+00    0.00000E+00    0.44151E+00    0.12125E+00    0.30458E-01    0.16519E+03    0.93485E-01
   296    0.67765E+00    0.50495E+00    0.28472E-01    0.43089E+00    0.00000E+00    0.43089E+00    0.10550E+00    0.28472E-01    0.48497E+02    0.27446E-01
   297    0.70967E+00    0.50243E+00    0.17934E-01    0.40749E+00    0.00000E+00    0.40749E+00    0.53707E-01    0.17934E-01    0.35426E+03    0.20049E+00
   298    0.60749E+00    0.50457E+00    0.27313E-01    0.42638E+00    0.00000E+00    0.42638E+00    0.97894E-01    0.27313E-01    0.37728E+03    0.21351E+00
   299    0.73593E+00    0.50271E+00    0.19475E-01    0.40935E+00    0.00000E+00    0.40935E+00    0.59691E-01    0.19475E-01    0.39397E+03    0.22296E+00
   300    0.63866E+00    0.50266E+00    0.19206E-01    0.40900E+00    0.00000E+00    0.40900E+00    0.58620E-01    0.19206E-01    0.13200E+03    0.74702E-01
   301    0.64372E+00    0.50390E+00    0.24963E-01    0.41939E+00    0.00000E+00    0.41939E+00    0.84556E-01    0.24963E-01    0.72134E+01    0.40823E-02
   302    0.57078E+00    0.50577E+00    0.30419E-01    0.44125E+00    0.00000E+00    0.44125E+00    0.12089E+00    0.30419E-01    0.22237E+02    0.12584E-01
